state,district,year,month,pincode,age_0_5,age_5_17,age_18_greater,total_activity,roll_3m,season,baseline_med,deviation_score,is_anomaly
Gujarat,Sabar Kantha,2025,12,9966120,28,4,0,32,33.666666666666664,Festival,32.0,0.0,False
Gujarat,Sabarkantha,2025,4,1916153,389,197,110,696,696.0,Non-peak,696.0,0.0,False
Gujarat,Sabarkantha,2025,5,383001,90,41,11,142,419.0,Non-peak,419.0,-0.6595238095238095,False
Gujarat,Sabarkantha,2025,9,235336396,1205,560,82,1847,895.0,Monsoon,696.0,1.6513629842180775,True
Gujarat,Sabarkantha,2025,10,98116367,400,102,36,538,842.3333333333334,Festival,538.0,0.0,False
Gujarat,Sabarkantha,2025,11,185891587,793,159,60,1012,1132.3333333333333,Festival,1012.0,0.0,False
Gujarat,Sabarkantha,2025,12,124568760,726,114,40,880,810.0,Festival,880.0,0.0,False
Gujarat,Surat,2025,4,4737112,2932,976,280,4188,4188.0,Non-peak,4188.0,0.0,False
Gujarat,Surat,2025,5,1578400,1396,542,48,1986,3087.0,Non-peak,3087.0,-0.35654145077720206,False
Gujarat,Surat,2025,7,1974236,2694,1581,81,4356,3510.0,Monsoon,4188.0,0.04010503700167104,False
Gujarat,Surat,2025,9,430017847,3848,1392,39,5279,3873.6666666666665,Monsoon,4356.0,0.21184301124627036,False
Gujarat,Surat,2025,10,198062239,1371,441,68,1880,3838.3333333333335,Festival,4356.0,-0.5682809272435162,False
Gujarat,Surat,2025,11,324697849,4025,1000,80,5105,4088.0,Festival,5105.0,0.0,False
Gujarat,Surat,2025,12,210256101,2146,467,62,2675,3220.0,Festival,2675.0,0.0,False
Gujarat,Surendra Nagar,2025,4,1453697,436,159,91,686,686.0,Non-peak,686.0,0.0,False
Gujarat,Surendra Nagar,2025,7,765525,250,172,21,443,564.5,Monsoon,564.5,-0.21485411140583555,False
Gujarat,Surendra Nagar,2025,9,195039359,1681,725,55,2461,1196.6666666666667,Monsoon,686.0,2.583697234352256,True
Gujarat,Surendra Nagar,2025,10,95862821,564,172,63,799,1234.3333333333333,Festival,799.0,0.0,False
Gujarat,Surendra Nagar,2025,11,160682938,1079,289,62,1430,1563.3333333333333,Festival,1430.0,0.0,False
Gujarat,Surendra Nagar,2025,12,96809312,843,148,45,1036,1088.3333333333333,Festival,1036.0,0.0,False
Gujarat,Surendranagar,2025,7,1089870,658,574,78,1310,1310.0,Monsoon,1310.0,0.0,False
Gujarat,Surendranagar,2025,9,14223599,42,6,0,48,679.0,Monsoon,679.0,-0.9279411764705883,True
Gujarat,Surendranagar,2025,10,5468618,14,2,0,16,458.0,Festival,48.0,-0.6530612244897959,False
Gujarat,Surendranagar,2025,11,12713038,31,8,0,39,34.333333333333336,Festival,39.0,0.0,False
Gujarat,Surendranagar,2025,12,8394121,26,3,0,29,28.0,Festival,29.0,0.0,False
Gujarat,Tapi,2025,4,394370,68,12,13,93,93.0,Non-peak,93.0,0.0,False
Gujarat,Tapi,2025,9,118344235,918,116,7,1041,567.0,Monsoon,567.0,0.8345070422535211,False
Gujarat,Tapi,2025,10,51282506,217,24,8,249,461.0,Festival,249.0,0.0,False
Gujarat,Tapi,2025,11,86390532,421,38,97,556,615.3333333333334,Festival,556.0,0.0,False
Gujarat,Tapi,2025,12,50500607,232,15,26,273,359.3333333333333,Festival,273.0,0.0,False
Gujarat,The Dangs,2025,4,394716,85,13,22,120,120.0,Non-peak,120.0,0.0,False
Gujarat,The Dangs,2025,5,789426,174,49,38,261,190.5,Non-peak,190.5,0.3681462140992167,False
Gujarat,The Dangs,2025,9,29209051,361,73,3,437,272.6666666666667,Monsoon,261.0,0.6717557251908397,False
Gujarat,The Dangs,2025,10,17367572,135,21,10,166,288.0,Festival,261.0,-0.36259541984732824,False
Gujarat,The Dangs,2025,11,24077742,207,21,0,228,277.0,Festival,228.0,0.0,False
Gujarat,The Dangs,2025,12,16183435,106,9,1,116,170.0,Festival,166.0,-0.2994011976047904,False
Gujarat,Vadodara,2025,3,390019,36,43,10,89,89.0,Non-peak,89.0,0.0,False
Gujarat,Vadodara,2025,4,3513294,788,216,180,1184,636.5,Non-peak,636.5,0.8588235294117647,False
Gujarat,Vadodara,2025,5,390019,158,78,10,246,506.3333333333333,Non-peak,246.0,0.0,False
Gujarat,Vadodara,2025,6,1173029,334,139,37,510,646.6666666666666,Monsoon,510.0,0.0,False
Gujarat,Vadodara,2025,7,1173229,507,217,60,784,513.3333333333334,Monsoon,510.0,0.5362035225048923,False
Gujarat,Vadodara,2025,9,432647257,2210,744,82,3036,1443.3333333333333,Monsoon,784.0,2.8687898089171973,True
Gujarat,Vadodara,2025,10,209112905,1159,241,19,1419,1746.3333333333333,Festival,1419.0,0.0,False
Gujarat,Vadodara,2025,11,372873180,2560,512,111,3183,2546.0,Festival,3036.0,0.04840302930523543,False
Gujarat,Vadodara,2025,12,223573184,1554,243,36,1833,2145.0,Festival,1833.0,0.0,False
Gujarat,Valsad,2025,4,1188257,618,186,100,904,904.0,Non-peak,904.0,0.0,False
Gujarat,Valsad,2025,5,396065,277,101,20,398,651.0,Non-peak,651.0,-0.3880368098159509,False
Gujarat,Valsad,2025,7,396065,581,261,30,872,724.6666666666666,Monsoon,872.0,0.0,False
Gujarat,Valsad,2025,9,185785407,1455,373,13,1841,1037.0,Monsoon,872.0,1.1099656357388317,True
Gujarat,Valsad,2025,10,78828061,499,100,14,613,1108.6666666666667,Festival,872.0,-0.29667812142038946,False
Gujarat,Valsad,2025,11,147357891,1324,279,34,1637,1363.6666666666667,Festival,1637.0,0.0,False
Gujarat,Valsad,2025,12,93487777,1064,106,13,1183,1144.3333333333333,Festival,1183.0,0.0,False
Haryana,Ambala,2025,6,134003,245,23,13,281,281.0,Monsoon,281.0,0.0,False
Haryana,Ambala,2025,9,31649861,699,40,1,740,510.5,Monsoon,510.5,0.44868035190615835,False
Haryana,Ambala,2025,10,21085229,614,22,8,644,555.0,Festival,644.0,0.0,False
Haryana,Ambala,2025,11,34435331,974,30,7,1011,798.3333333333334,Festival,740.0,0.3657219973009447,False
Haryana,Ambala,2025,12,18957263,531,7,4,542,732.3333333333334,Festival,644.0,-0.15813953488372093,False
Haryana,Bhiwani,2025,9,46643817,937,55,2,994,994.0,Monsoon,994.0,0.0,False
Haryana,Bhiwani,2025,10,29613813,715,34,7,756,875.0,Festival,875.0,-0.1358447488584475,False
Haryana,Bhiwani,2025,11,40418392,963,34,7,1004,918.0,Festival,994.0,0.010050251256281407,False
Haryana,Bhiwani,2025,12,26182196,706,29,0,735,831.6666666666666,Festival,756.0,-0.02774108322324967,False
Haryana,Charkhi Dadri,2025,9,17935945,253,2,0,255,255.0,Monsoon,255.0,0.0,False
Haryana,Charkhi Dadri,2025,10,9413735,146,6,0,152,203.5,Festival,203.5,-0.25183374083129584,False
Haryana,Charkhi Dadri,2025,11,15773673,300,6,0,306,237.66666666666663,Festival,255.0,0.19921875,False
Haryana,Charkhi Dadri,2025,12,8776752,140,5,0,145,201.0,Festival,152.0,-0.0457516339869281,False
Haryana,Faridabad,2025,3,121004,80,60,10,150,150.0,Non-peak,150.0,0.0,False
Haryana,Faridabad,2025,4,242006,1291,290,25,1606,878.0,Non-peak,878.0,0.8282138794084186,False
Haryana,Faridabad,2025,5,242005,1358,311,32,1701,1152.3333333333333,Non-peak,1606.0,0.05911636589919104,False
Haryana,Faridabad,2025,6,484010,1698,483,83,2264,1857.0,Monsoon,1701.0,0.3307873090481786,False
Haryana,Faridabad,2025,7,363008,2678,733,54,3465,2476.6666666666665,Monsoon,2264.0,0.530242825607064,False
Haryana,Faridabad,2025,9,35094818,1712,486,34,2232,2653.6666666666665,Monsoon,2264.0,-0.0141280353200883,False
Haryana,Faridabad,2025,10,19846684,1018,216,7,1241,2312.6666666666665,Festival,2232.0,-0.4437975817286162,False
Haryana,Faridabad,2025,11,28076618,1839,471,70,2380,1951.0,Festival,2232.0,0.06627854903716973,False
Haryana,Faridabad,2025,12,14159012,933,175,8,1116,1579.0,Festival,1241.0,-0.10064412238325282,False
Haryana,Fatehabad,2025,9,22139698,572,35,5,612,612.0,Monsoon,612.0,0.0,False
Haryana,Fatehabad,2025,10,16136018,648,20,2,670,641.0,Festival,641.0,0.045171339563862926,False
Haryana,Fatehabad,2025,11,20388748,768,24,2,794,692.0,Festival,670.0,0.18479880774962743,False
Haryana,Fatehabad,2025,12,13009087,522,13,1,536,666.6666666666666,Festival,670.0,-0.19970193740685543,False
Haryana,Gurgaon,2025,4,244003,494,192,36,722,722.0,Non-peak,722.0,0.0,False
Haryana,Gurgaon,2025,5,122001,512,143,13,668,695.0,Non-peak,695.0,-0.03879310344827586,False
Haryana,Gurgaon,2025,9,55461747,1395,311,53,1759,1049.6666666666667,Monsoon,722.0,1.434301521438451,True
Haryana,Gurgaon,2025,10,32007525,866,169,8,1043,1156.6666666666667,Festival,1043.0,0.0,False
Haryana,Gurgaon,2025,11,44471471,1387,297,43,1727,1509.6666666666667,Festival,1727.0,0.0,False
Haryana,Gurgaon,2025,12,23458227,763,135,44,942,1237.3333333333333,Festival,1043.0,-0.09674329501915709,False
Haryana,Gurugram,2025,3,122001,18,19,13,50,50.0,Non-peak,50.0,0.0,False
Haryana,Gurugram,2025,6,244003,534,207,81,822,436.0,Monsoon,436.0,0.8832951945080092,False
Haryana,Gurugram,2025,7,488110,1252,399,113,1764,878.6666666666666,Monsoon,822.0,1.1445929526123937,True
Haryana,Hisar,2025,6,125001,350,46,10,406,406.0,Monsoon,406.0,0.0,False
Haryana,Hisar,2025,9,37138839,1327,84,2,1413,909.5,Monsoon,909.5,0.5529928610653487,False
Haryana,Hisar,2025,10,22884114,1096,56,1,1153,990.6666666666666,Festival,1153.0,0.0,False
Haryana,Hisar,2025,11,33639505,1324,88,5,1417,1327.6666666666667,Festival,1413.0,0.002828854314002829,False
Haryana,Hisar,2025,12,19884752,830,15,0,845,1138.3333333333333,Festival,1153.0,-0.2668977469670711,False
Haryana,Jhajjar,2025,9,34164618,804,36,2,842,842.0,Monsoon,842.0,0.0,False
Haryana,Jhajjar,2025,10,21615646,587,21,0,608,725.0,Festival,725.0,-0.16115702479338842,False
Haryana,Jhajjar,2025,11,27701554,665,27,5,697,715.6666666666666,Festival,697.0,0.0,False
Haryana,Jhajjar,2025,12,16895065,459,15,3,477,594.0,Festival,608.0,-0.21510673234811165,False
Haryana,Jhajjar *,2025,9,124102,0,1,0,1,1.0,Monsoon,1.0,0.0,False
Haryana,Jind,2025,9,29258711,1245,29,0,1274,1274.0,Monsoon,1274.0,0.0,False
Haryana,Jind,2025,10,17277731,847,21,0,868,1071.0,Festival,1071.0,-0.18936567164179105,False
Haryana,Jind,2025,11,24592430,978,32,0,1010,1050.6666666666667,Festival,1010.0,0.0,False
Haryana,Jind,2025,12,13872769,659,10,0,669,849.0,Festival,868.0,-0.2289988492520138,False
Haryana,Kaithal,2025,6,136027,406,19,10,435,435.0,Monsoon,435.0,0.0,False
Haryana,Kaithal,2025,9,27480178,790,20,0,810,622.5,Monsoon,622.5,0.30072173215717724,False
Haryana,Kaithal,2025,10,16869245,441,19,1,461,568.6666666666666,Festival,461.0,0.0,False
Haryana,Kaithal,2025,11,23807361,760,17,1,778,683.0,Festival,778.0,0.0,False
Haryana,Kaithal,2025,12,13604142,497,10,0,507,582.0,Festival,507.0,0.0,False
Haryana,Karnal,2025,9,38693731,1285,66,1,1352,1352.0,Monsoon,1352.0,0.0,False
Haryana,Karnal,2025,10,22318496,781,35,0,816,1084.0,Festival,1084.0,-0.24700460829493087,False
Haryana,Karnal,2025,11,29976809,943,45,4,992,1053.3333333333333,Festival,992.0,0.0,False
Haryana,Karnal,2025,12,18751868,852,33,3,888,898.6666666666666,Festival,888.0,0.0,False
Haryana,Kurukshetra,2025,6,136119,72,10,11,93,93.0,Monsoon,93.0,0.0,False
Haryana,Kurukshetra,2025,9,28313307,639,23,0,662,377.5,Monsoon,377.5,0.7516512549537648,False
Haryana,Kurukshetra,2025,10,17559438,499,15,0,514,423.0,Festival,514.0,0.0,False
Haryana,Kurukshetra,2025,11,25590198,704,22,0,726,634.0,Festival,662.0,0.09653092006033183,False
Haryana,Kurukshetra,2025,12,13611933,401,8,0,409,549.6666666666666,Festival,514.0,-0.20388349514563106,False
Haryana,Mahendragarh,2025,9,20298685,783,56,1,840,840.0,Monsoon,840.0,0.0,False
Haryana,Mahendragarh,2025,10,12671347,517,30,0,547,693.5,Festival,693.5,-0.210943124550036,False
Haryana,Mahendragarh,2025,11,18330365,710,38,22,770,719.0,Festival,770.0,0.0,False
Haryana,Mahendragarh,2025,12,11195111,565,31,1,597,638.0,Festival,597.0,0.0,False
Haryana,Mewat,2025,5,122508,1169,147,11,1327,1327.0,Non-peak,1327.0,0.0,False
Haryana,Mewat,2025,9,17961179,1281,117,3,1401,1364.0,Monsoon,1364.0,0.027106227106227107,False
Haryana,Mewat,2025,10,11484356,1347,90,0,1437,1388.3333333333333,Festival,1401.0,0.025677603423680456,False
Haryana,Mewat,2025,11,14294386,1739,116,3,1858,1565.3333333333333,Festival,1437.0,0.29276773296244785,False
Haryana,Mewat,2025,12,8552613,1453,80,2,1535,1610.0,Festival,1535.0,0.0,False
Haryana,Nuh,2025,6,244616,1251,213,42,1506,1506.0,Monsoon,1506.0,0.0,False
Haryana,Palwal,2025,9,17316543,1117,125,2,1244,1244.0,Monsoon,1244.0,0.0,False
Haryana,Palwal,2025,10,10171972,864,61,1,926,1085.0,Festival,1085.0,-0.1464088397790055,False
Haryana,Palwal,2025,11,14046615,1490,86,1,1577,1249.0,Festival,1244.0,0.2674698795180723,False
Haryana,Palwal,2025,12,7870792,896,60,0,956,1153.0,Festival,956.0,0.0,False
Haryana,Panchkula,2025,9,23454368,308,31,0,339,339.0,Monsoon,339.0,0.0,False
Haryana,Panchkula,2025,10,15678635,269,17,2,288,313.5,Festival,313.5,-0.08108108108108109,False
Haryana,Panchkula,2025,11,24796231,434,31,2,467,364.6666666666667,Festival,339.0,0.3764705882352941,False
Haryana,Panchkula,2025,12,14073329,276,13,1,290,348.3333333333333,Festival,290.0,0.0,False
Haryana,Panipat,2025,6,132103,776,87,14,877,877.0,Monsoon,877.0,0.0,False
Haryana,Panipat,2025,7,132103,1344,169,10,1523,1200.0,Monsoon,1200.0,0.26894254787676936,False
Haryana,Panipat,2025,9,28800320,1076,108,6,1190,1196.6666666666667,Monsoon,1190.0,0.0,False
Haryana,Panipat,2025,10,14796787,677,44,6,727,1146.6666666666667,Festival,1190.0,-0.3887489504617968,False
Haryana,Panipat,2025,11,22194915,990,98,10,1098,1005.0,Festival,1098.0,0.0,False
Haryana,Panipat,2025,12,12286401,635,37,1,673,832.6666666666666,Festival,727.0,-0.07417582417582418,False
Haryana,Rewari,2025,9,28952607,630,62,2,694,694.0,Monsoon,694.0,0.0,False
Haryana,Rewari,2025,10,16878247,501,28,2,531,612.5,Festival,612.5,-0.1328443357783211,False
Haryana,Rewari,2025,11,25013911,753,45,2,800,675.0,Festival,694.0,0.15251798561151078,False
Haryana,Rewari,2025,12,13062619,445,15,0,460,597.0,Festival,531.0,-0.13345864661654136,False
Haryana,Rohtak,2025,6,124001,420,56,52,528,528.0,Monsoon,528.0,0.0,False
Haryana,Rohtak,2025,9,31188997,829,47,1,877,702.5,Monsoon,702.5,0.248045486851457,False
Haryana,Rohtak,2025,10,19508281,580,28,1,609,671.3333333333334,Festival,609.0,0.0,False
Haryana,Rohtak,2025,11,26094088,810,39,7,856,780.6666666666666,Festival,856.0,0.0,False
Haryana,Rohtak,2025,12,15037109,522,21,0,543,669.3333333333334,Festival,609.0,-0.10819672131147541,False
Haryana,Sirsa,2025,9,30272175,811,66,0,877,877.0,Monsoon,877.0,0.0,False
Haryana,Sirsa,2025,10,20765277,684,45,0,729,803.0,Festival,803.0,-0.09203980099502487,False
Haryana,Sirsa,2025,11,25644033,974,53,2,1029,878.3333333333334,Festival,877.0,0.17312072892938496,False
Haryana,Sirsa,2025,12,15636158,666,34,0,700,819.3333333333334,Festival,729.0,-0.03972602739726028,False
Haryana,Sonipat,2025,6,131001,360,46,23,429,429.0,Monsoon,429.0,0.0,False
Haryana,Sonipat,2025,9,49715766,1190,74,6,1270,849.5,Monsoon,849.5,0.49441504997060554,False
Haryana,Sonipat,2025,10,30562557,795,43,4,842,847.0,Festival,842.0,0.0,False
Haryana,Sonipat,2025,11,40003404,1241,74,3,1318,1143.3333333333333,Festival,1270.0,0.03776553894571204,False
Haryana,Sonipat,2025,12,24134329,728,31,1,760,973.3333333333334,Festival,842.0,-0.09727164887307237,False
Haryana,Yamuna Nagar,2025,9,34588226,959,46,2,1007,1007.0,Monsoon,1007.0,0.0,False
Haryana,Yamuna Nagar,2025,10,18042870,613,15,1,629,818.0,Festival,818.0,-0.23076923076923078,False
Haryana,Yamuna Nagar,2025,11,27448404,1032,34,5,1071,902.3333333333334,Festival,1007.0,0.06349206349206349,False
Haryana,Yamuna Nagar,2025,12,17623353,674,15,0,689,796.3333333333334,Festival,689.0,0.0,False
Haryana,Yamunanagar,2025,9,1755349,16,0,0,16,16.0,Monsoon,16.0,0.0,False
Haryana,Yamunanagar,2025,10,1080140,14,2,0,16,16.0,Festival,16.0,0.0,False
Haryana,Yamunanagar,2025,11,1485112,16,0,0,16,16.0,Festival,16.0,0.0,False
Haryana,Yamunanagar,2025,12,945012,10,1,0,11,14.333333333333334,Festival,16.0,-0.29411764705882354,False
Himachal Pradesh,Bilaspur,2025,9,32546076,254,3,0,257,1148.0,Monsoon,1241.0,-0.7922705314009661,False
Himachal Pradesh,Bilaspur,2025,10,23495521,222,5,0,227,575.0,Festival,257.0,-0.11627906976744186,False
Himachal Pradesh,Bilaspur,2025,11,32893885,305,4,0,309,264.3333333333333,Festival,257.0,0.20155038759689922,False
Himachal Pradesh,Bilaspur,2025,12,21407041,204,2,0,206,247.33333333333331,Festival,227.0,-0.09210526315789473,False
Himachal Pradesh,Chamba,2025,9,38963633,360,23,1,384,384.0,Monsoon,384.0,0.0,False
Himachal Pradesh,Chamba,2025,10,30853683,355,13,2,370,377.0,Festival,377.0,-0.018518518518518517,False
Himachal Pradesh,Chamba,2025,11,46368953,579,18,3,600,451.3333333333333,Festival,384.0,0.561038961038961,False
Himachal Pradesh,Chamba,2025,12,24682961,292,10,1,303,424.3333333333333,Festival,370.0,-0.18059299191374664,False
Himachal Pradesh,Hamirpur,2025,9,37947692,271,4,0,275,275.0,Monsoon,275.0,0.0,False
Himachal Pradesh,Hamirpur,2025,10,36888931,292,5,0,297,286.0,Festival,286.0,0.03832752613240418,False
Himachal Pradesh,Hamirpur,2025,11,48871616,389,5,0,394,322.0,Festival,297.0,0.32550335570469796,False
Himachal Pradesh,Hamirpur,2025,12,28597307,229,2,1,232,307.6666666666667,Festival,297.0,-0.2181208053691275,False
Himachal Pradesh,Kangra,2025,9,144331231,1190,35,6,1231,1231.0,Monsoon,1231.0,0.0,False
Himachal Pradesh,Kangra,2025,10,98864875,901,15,4,920,1075.5,Festival,1075.5,-0.14444960520204367,False
Himachal Pradesh,Kangra,2025,11,129886634,1165,20,8,1193,1114.6666666666667,Festival,1193.0,0.0,False
Himachal Pradesh,Kangra,2025,12,68192698,613,5,4,622,911.6666666666666,Festival,920.0,-0.32356134636264927,False
Himachal Pradesh,Kinnaur,2025,9,8261177,38,13,0,51,51.0,Monsoon,51.0,0.0,False
Himachal Pradesh,Kinnaur,2025,10,4646911,26,0,1,27,39.0,Festival,39.0,-0.3,False
Himachal Pradesh,Kinnaur,2025,11,7744908,42,4,4,50,42.66666666666666,Festival,50.0,0.0,False
Himachal Pradesh,Kinnaur,2025,12,5163275,31,4,0,35,37.333333333333336,Festival,35.0,0.0,False
Himachal Pradesh,Kullu,2025,7,175101,57,24,33,114,114.0,Monsoon,114.0,0.0,False
Himachal Pradesh,Kullu,2025,9,26833096,178,20,11,209,161.5,Monsoon,161.5,0.2923076923076923,False
Himachal Pradesh,Kullu,2025,10,27195527,215,14,18,247,190.0,Festival,209.0,0.18095238095238095,False
Himachal Pradesh,Kullu,2025,11,40504767,392,39,35,466,307.3333333333333,Festival,247.0,0.8830645161290323,False
Himachal Pradesh,Kullu,2025,12,19708435,180,14,9,203,305.3333333333333,Festival,247.0,-0.1774193548387097,False
Himachal Pradesh,Lahaul And Spiti,2025,10,175140,1,0,0,1,1.0,Festival,1.0,0.0,False
Himachal Pradesh,Lahaul And Spiti,2025,12,347256,2,0,0,2,1.5,Festival,1.5,0.2,False
Himachal Pradesh,Lahul & Spiti,2025,9,2080478,13,0,0,13,13.0,Monsoon,13.0,0.0,False
Himachal Pradesh,Lahul & Spiti,2025,10,1216886,6,1,0,7,10.0,Festival,10.0,-0.2727272727272727,False
Himachal Pradesh,Lahul & Spiti,2025,11,1736261,15,0,0,15,11.666666666666666,Festival,13.0,0.14285714285714285,False
Himachal Pradesh,Lahul & Spiti,2025,12,519357,2,1,0,3,8.333333333333334,Festival,7.0,-0.5,False
Himachal Pradesh,Lahul And Spiti,2025,9,1733224,10,1,0,11,11.0,Monsoon,11.0,0.0,False
Himachal Pradesh,Lahul And Spiti,2025,10,1044773,6,0,0,6,8.5,Festival,8.5,-0.2631578947368421,False
Himachal Pradesh,Lahul And Spiti,2025,11,1745330,10,0,0,10,9.0,Festival,10.0,0.0,False
Himachal Pradesh,Lahul And Spiti,2025,12,866612,5,0,0,5,7.0,Festival,6.0,-0.14285714285714285,False
Himachal Pradesh,Mandi,2025,9,81037446,669,17,3,689,689.0,Monsoon,689.0,0.0,False
Himachal Pradesh,Mandi,2025,10,57923184,563,12,3,578,633.5,Festival,633.5,-0.08747044917257683,False
Himachal Pradesh,Mandi,2025,11,78035972,745,10,5,760,675.6666666666666,Festival,689.0,0.10289855072463767,False
Himachal Pradesh,Mandi,2025,12,46733759,483,4,0,487,608.3333333333334,Festival,578.0,-0.15716753022452504,False
Himachal Pradesh,Shimla,2025,9,50877114,374,69,1,444,444.0,Monsoon,444.0,0.0,False
Himachal Pradesh,Shimla,2025,10,46782474,375,35,10,420,432.0,Festival,432.0,-0.02771362586605081,False
Himachal Pradesh,Shimla,2025,11,56193018,495,36,7,538,467.3333333333333,Festival,444.0,0.21123595505617979,False
Himachal Pradesh,Shimla,2025,12,33061765,244,21,3,268,408.6666666666667,Festival,420.0,-0.36104513064133015,False
Himachal Pradesh,Sirmaur,2025,9,34933621,480,30,2,512,512.0,Monsoon,512.0,0.0,False
Himachal Pradesh,Sirmaur,2025,10,20417335,289,13,2,304,408.0,Festival,408.0,-0.254278728606357,False
Himachal Pradesh,Sirmaur,2025,11,32692845,498,11,2,511,442.3333333333333,Festival,511.0,0.0,False
Himachal Pradesh,Sirmaur,2025,12,17295305,243,13,1,257,357.3333333333333,Festival,304.0,-0.1540983606557377,False
Himachal Pradesh,Solan,2025,9,35169634,303,29,0,332,332.0,Monsoon,332.0,0.0,False
Himachal Pradesh,Solan,2025,10,24073397,246,16,2,264,298.0,Festival,298.0,-0.11371237458193979,False
Himachal Pradesh,Solan,2025,11,34312187,372,12,1,385,327.0,Festival,332.0,0.15915915915915915,False
Himachal Pradesh,Solan,2025,12,18529712,184,8,3,195,281.3333333333333,Festival,264.0,-0.26037735849056604,False
Himachal Pradesh,Una,2025,9,45187482,336,9,0,345,345.0,Monsoon,345.0,0.0,False
Himachal Pradesh,Una,2025,10,35893953,327,4,0,331,338.0,Festival,338.0,-0.02064896755162242,False
Himachal Pradesh,Una,2025,11,37996138,345,4,0,349,341.6666666666667,Festival,345.0,0.011560693641618497,False
Himachal Pradesh,Una,2025,12,25144833,218,4,0,222,300.6666666666667,Festival,331.0,-0.32831325301204817,False
Jammu & Kashmir,Anantnag,2025,9,384335,1,1,0,2,2.0,Monsoon,2.0,0.0,False
Jammu & Kashmir,Anantnag,2025,12,384602,2,0,0,2,2.0,Festival,2.0,0.0,False
Jammu & Kashmir,Badgam,2025,11,386822,0,2,0,2,2.0,Festival,2.0,0.0,False
